chamber,congress,session,description,date,position,bill_id,member_id
House,118,1,"To terminate the requirement imposed by the Director of the Centers for Disease Control and Prevention for proof of COVID-19 vaccination for foreign travelers, and for other purposes",2023-02-08,Yes,hr185-118,L000590
House,118,1,"To terminate the requirement imposed by the Director of the Centers for Disease Control and Prevention for proof of COVID-19 vaccination for foreign travelers, and for other purposes",2023-02-08,Yes,hr185-118,L000590
House,118,1,Torres of California Amendment No. 5,2023-02-08,Yes,hr185-118,L000590
House,118,1,Rose of Tennessee Amendment No. 4,2023-02-08,Yes,hr185-118,L000590
House,118,1,Golden of Maine Amendment No. 3,2023-02-08,Yes,hr185-118,L000590
House,118,1,Boebert of Colorado Amendment No. 2,2023-02-08,No,hr185-118,L000590
House,118,1,McGovern of Massachusetts Amendment No. 1,2023-02-08,Yes,hr185-118,L000590
House,118,1,"Providing for consideration of H.R. 185, To terminate the requirement imposed by the Dir. of the CDC for proof of COVID-19 vaccination for foreign travelers; H.J. Res. 24, Disapproving the ...",2023-02-07,No,hres97-118,L000590
House,118,1,"Providing for consideration of H.R. 185, To terminate the requirement imposed by the Dir. of the CDC for proof of COVID-19 vaccination for foreign travelers; H.J. Res. 24, Disapproving the ...",2023-02-07,No,hres97-118,L000590
House,118,1,Energy Cybersecurity University Leadership Act,2023-02-06,Yes,hr302-118,L000590
House,118,1,Denouncing the horrors of socialism.,2023-02-02,Yes,hconres9-118,L000590
House,118,1,Removing a certain Member from a certain standing committee of the House.,2023-02-02,No,hres76-118,L000590
House,118,1,"Relating to a national emergency declared by the President on March 13, 2020",2023-02-01,Yes,hjres7-118,L000590
House,118,1,SHOW UP Act,2023-02-01,No,hr139-118,L000590
House,118,1,Providing for consideration of the concurrent resolution (H. Con. Res. 9) denouncing the horrors of Socialism; and providing for consideration of the resolution (H. Res. 76) removing a certain member ...,2023-02-01,No,hres83-118,L000590
House,118,1,Providing for consideration of the concurrent resolution (H. Con. Res. 9) denouncing the horrors of Socialism; and providing for consideration of the resolution (H. Res. 76) removing a certain member ...,2023-02-01,No,hres83-118,L000590
House,118,1,Pandemic is Over Act,2023-01-31,No,hr382-118,L000590
House,118,1,Pandemic is Over Act,2023-01-31,Yes,hr382-118,L000590
House,118,1,Freedom for Health Care Workers Act,2023-01-31,No,hr497-118,L000590
House,118,1,Freedom for Health Care Workers Act,2023-01-31,Yes,hr497-118,L000590
House,118,1,"Providing for consideration of the bill (H.J. Res. 7) relating to a national emergency declared by the President on March 13, 2020; consideration of (H.R. 139) the SHOW UP Act; ...",2023-01-31,No,hres75-118,L000590
House,118,1,"Providing for consideration of the bill (H.J. Res. 7) relating to a national emergency declared by the President on March 13, 2020; consideration of (H.R. 139) the SHOW UP Act; ...",2023-01-31,No,hres75-118,L000590
House,118,1,Financial Exploitation Prevention Act,2023-01-30,Yes,hr500-118,L000590
House,118,1,Strategic Production Response Act,2023-01-27,No,hr21-118,L000590
House,118,1,Nickel of North Carolina Amendment No. 77,2023-01-27,Yes,hr21-118,L000590
House,118,1,Lieu of California Amendment No. 61,2023-01-27,No,hr21-118,L000590
House,118,1,Jackson of North Carolina Amendment No. 46,2023-01-27,Yes,hr21-118,L000590
House,118,1,Grijalva of Arizona Amendment No. 145,2023-01-27,Yes,hr21-118,L000590
House,118,1,Bowman of New York Amendment No. 92,2023-01-27,Yes,hr21-118,L000590
House,118,1,Perez of Washington Amendment No. 79,2023-01-27,Yes,hr21-118,L000590
House,118,1,Plaskett of Virgin Islands Amendment No. 43,2023-01-27,Yes,hr21-118,L000590
House,118,1,Barragan of California Amendment No. 24,2023-01-27,Yes,hr21-118,L000590
House,118,1,Castro of Texas Amendment No.4,2023-01-27,Yes,hr21-118,L000590
House,118,1,Takano of California Amendment No. 81,2023-01-27,Yes,hr21-118,L000590
House,118,1,Cicilline of Rhode Island Amendment No. 135,2023-01-27,Yes,hr21-118,L000590
House,118,1,Vasquez of New Mexico Amendment No. 64,2023-01-27,No,hr21-118,L000590
House,118,1,Vasquez of New Mexico Amendment No. 63,2023-01-27,Yes,hr21-118,L000590
House,118,1,Porter of California Amendment No. 45,2023-01-27,No,hr21-118,L000590
House,118,1,Lee of Nevada Amendment No. 25,2023-01-27,Yes,hr21-118,L000590
House,118,1,Scholten of Michigan Amendment No. 60,2023-01-27,Yes,hr21-118,L000590
House,118,1,Manning of North Carolina Amendment No. 27,2023-01-27,Yes,hr21-118,L000590
House,118,1,Casten of Illinois Amendment No. 68,2023-01-27,Yes,hr21-118,L000590
House,118,1,Casten of Illinois Amendment No. 67,2023-01-27,Yes,hr21-118,L000590
House,118,1,Casten of Illinois Amendment No. 66,2023-01-27,Yes,hr21-118,L000590
House,118,1,Ross of North Carolina Amendment No. 70,2023-01-27,Yes,hr21-118,L000590
House,118,1,Jackson Lee of Texas Amendment No. 36,2023-01-27,Yes,hr21-118,L000590
House,118,1,Jackson Lee of Texas Amendment No. 35,2023-01-27,Yes,hr21-118,L000590
House,118,1,Ocasio-Cortez of New York Amendment No. 73,2023-01-27,Yes,hr21-118,L000590
House,118,1,Ocasio-Cortez of New York Amendment No. 72,2023-01-27,Yes,hr21-118,L000590
House,118,1,Ocasio-Cortez of New York Amendment No. 74,2023-01-27,No,hr21-118,L000590
House,118,1,Magaziner of Rhode Island Amendment No. 58,2023-01-27,Yes,hr21-118,L000590
House,118,1,Magaziner of Rhode Island Amendment No. 59,2023-01-27,Yes,hr21-118,L000590
House,118,1,Schneider of Illinois Amendment No. 131,2023-01-27,Yes,hr21-118,L000590
House,118,1,Wasserman Schultz of Florida Amendment No. 75,2023-01-27,Yes,hr21-118,L000590
House,118,1,Payne of New Jersey Amendment No. 76,2023-01-27,Yes,hr21-118,L000590
House,118,1,Lee of California Amendment No. 84,2023-01-27,Yes,hr21-118,L000590
House,118,1,Robert Garcia of California Amendment No. 53,2023-01-26,Yes,hr21-118,L000590
House,118,1,Cohen of Tennessee Amendment No. 129,2023-01-26,Yes,hr21-118,L000590
House,118,1,Gottheimer of New Jersey Amendment No. 86,2023-01-26,Yes,hr21-118,L000590
House,118,1,Gottheimer of New Jersey Amendment No. 85,2023-01-26,Yes,hr21-118,L000590
House,118,1,Torres of California Amendment No. 50,2023-01-26,Yes,hr21-118,L000590
House,118,1,DeGette of Colorado Amendment No. 89,2023-01-26,Yes,hr21-118,L000590
House,118,1,Grijalva of Arizona Amendment No. 57,2023-01-26,Yes,hr21-118,L000590
House,118,1,Grijalva of Arizona Amendment No. 56,2023-01-26,Yes,hr21-118,L000590
House,118,1,Grijalva of Arizona Amendment No. 55,2023-01-26,Yes,hr21-118,L000590
House,118,1,Levin of California Amendment No. 21,2023-01-26,Yes,hr21-118,L000590
House,118,1,DelBene of Washington Amendment No. 7,2023-01-26,Yes,hr21-118,L000590
House,118,1,Levin of California Amendment No. 18,2023-01-26,Yes,hr21-118,L000590
House,118,1,Panetta of California Amendment No. 26,2023-01-26,Yes,hr21-118,L000590
House,118,1,Huffman of California Amendment No. 65,2023-01-26,Yes,hr21-118,L000590
House,118,1,Huffman of California Amendment No. 15,2023-01-26,Yes,hr21-118,L000590
House,118,1,Spanberger of Virginia Amendment No. 29,2023-01-26,Yes,hr21-118,L000590
House,118,1,Boebert of Colorado Amendment No. 33,2023-01-26,No,hr21-118,L000590
House,118,1,Soto of Florida Amendment No. 44,2023-01-26,Yes,hr21-118,L000590
House,118,1,Greene of Georgia Amendment No. 2,2023-01-26,No,hr21-118,L000590
House,118,1,Mace of South Carolina Amendment No. 133,2023-01-26,Yes,hr21-118,L000590
House,118,1,Pallone of New Jersey Amendment No. 104,2023-01-26,Yes,hr21-118,L000590
House,118,1,Castor of Florida Amendment No. 3,2023-01-26,Yes,hr21-118,L000590
House,118,1,Blunt Rochester of Delaware Amendment No. 71,2023-01-26,Yes,hr21-118,L000590
House,118,1,Tlaib of Michigan Amendment No. 11,2023-01-26,Yes,hr21-118,L000590
House,118,1,"Commending the bravery, courage, and resolve of the women and men of Iran demonstrating in more than 133 cities and risking their safety to speak out against the Iranian regime’s ...",2023-01-25,Yes,hconres7-118,L000590
House,118,1,Investing in Main Street Act,2023-01-25,Yes,hr400-118,L000590
House,118,1,NOTAM Improvement Act,2023-01-25,Yes,hr346-118,L000590
House,118,1,Settlement Agreement Information Database Act of 2023,2023-01-24,Yes,hr300-118,L000590
House,118,1,Chance to Compete Act of 2023,2023-01-24,Yes,hr159-118,L000590
House,118,1,Protecting America’s Strategic Petroleum Reserve from China Act,2023-01-12,No,hr22-118,L000590
House,118,1,"Expressing the sense of Congress condemning the recent attacks on pro-life facilities, groups, and churches",2023-01-11,No,hconres3-118,L000590
House,118,1,Born-Alive Abortion Survivors Protection Act,2023-01-11,No,hr26-118,L000590
House,118,1,Born-Alive Abortion Survivors Protection Act,2023-01-11,Yes,hr26-118,L000590
House,118,1,Establishing a Select Subcommittee on the Weaponization of the Federal Government as a select investigative subcommittee of the Committee on the Judiciary,2023-01-10,No,hres12-118,L000590
House,118,1,Establishing the Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,2023-01-10,Yes,hres11-118,L000590
House,118,1,Family and Small Business Taxpayer Protection Act,2023-01-09,Not Voting,hr23-118,L000590
House,118,1,Family and Small Business Taxpayer Protection Act,2023-01-09,Yes,hr23-118,L000590
House,118,1,"Adopting the Rules of the House of Representatives for the One Hundred Eighteenth Congress, and for other purposes",2023-01-09,No,hres5-118,L000590
House,118,1,"Adopting the Rules of the House of Representatives for the One Hundred Eighteenth Congress, and for other purposes",2023-01-09,Yes,hres5-118,L000590
House,118,1,"Adopting the Rules of the House of Representatives for the One Hundred Eighteenth Congress, and for other purposes",2023-01-09,No,hres5-118,L000590
House,118,1,,2023-01-06,Jeffries,na,L000590
House,118,1,,2023-01-06,No,adjourn-118,L000590
House,118,1,,2023-01-06,Jeffries,na,L000590
House,118,1,,2023-01-06,No,adjourn-118,L000590
House,118,1,,2023-01-06,Jeffries,na,L000590
House,118,1,,2023-01-06,Jeffries,na,L000590
House,118,1,,2023-01-05,No,adjourn-118,L000590
House,118,1,,2023-01-05,Jeffries,na,L000590
House,118,1,,2023-01-05,Jeffries,na,L000590
House,118,1,,2023-01-05,Jeffries,na,L000590
House,118,1,,2023-01-05,Jeffries,na,L000590
House,118,1,,2023-01-05,Jeffries,na,L000590
House,118,1,,2023-01-04,No,adjourn-118,L000590
House,118,1,,2023-01-04,Jeffries,na,L000590
House,118,1,,2023-01-04,Jeffries,na,L000590
House,118,1,,2023-01-04,Jeffries,na,L000590
House,118,1,,2023-01-03,Jeffries,na,L000590
House,118,1,,2023-01-03,Jeffries,na,L000590
House,118,1,,2023-01-03,Jeffries,na,L000590
House,118,1,,2023-01-03,Present,quorum-118,L000590
House,117,2,"To amend section 1115 of title 31, United States Code, to amend the description of how performance goals are achieved, and for other purposes",2022-12-23,Yes,hr2617-117,L000590
House,117,2,,2022-12-23,No,adjourn-117,L000590
House,117,2,"Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to H.R. 2617, Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act; ...",2022-12-23,Yes,hres1531-117,L000590
House,117,2,Student Veteran Emergency Relief Act,2022-12-22,Yes,hr7939-117,L000590
House,117,2,Durbin Feeling Native American Languages Act of 2021,2022-12-22,Yes,s1402-117,L000590
House,117,2,Native American Langauge Resource Center Act of 2022,2022-12-22,Yes,s989-117,L000590
House,117,2,"To amend the Not Invisible Act of 2019 to extend, and provide additional support for, the activities of the Department of the Interior and the Department of Justice Joint Commission ...",2022-12-22,Yes,s5087-117,L000590
House,117,2,Hualapai Tribe Water Rights Settlement Act,2022-12-22,Yes,s4104-117,L000590
House,117,2,To authorize leases of up to 99 years for land held in trust for the Confederated Tribes of the Chehalis Reservation,2022-12-22,Yes,s3773-117,L000590
House,117,2,National Heritage Area Act,2022-12-22,Yes,s1942-117,L000590
House,117,2,Presidential Tax Filings and Audit Transparency Act,2022-12-22,Yes,hr9640-117,L000590
House,117,2,Colorado River Indian Tribes Water Resiliency Act,2022-12-21,Yes,s3308-117,L000590
House,117,2,"To amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to modify the enforceability date for certain provisions, and for other purposes",2022-12-21,Yes,s3168-117,L000590
House,117,2,Hazard Eligibility and Local Projects Act,2022-12-21,Yes,hr1917-117,L000590
House,117,2,Dr. Joanne Smith Memorial Rehabilitation Innovation Centers Act,2022-12-21,Yes,s2834-117,L000590
House,117,2,Respect for Child Survivors Act,2022-12-21,Yes,s4926-117,L000590
House,117,2,Energy Security and Lightering Independence Act,2022-12-21,Yes,s5168-117,L000590
House,117,2,Equal Pay for Team USA Act,2022-12-21,Yes,s2333-117,L000590
House,117,2,"Providing for consideration of H.R. 9640, to amend the Internal Revenue Code of 1986 to provide for examination and disclosure with respect to Presidential income tax returns; S. 1942, the ...",2022-12-21,Yes,hres1529-117,L000590
House,117,2,VA Employee Fairness Act,2022-12-15,Yes,hr1948-117,L000590
House,117,2,Puerto Rico Status Act,2022-12-15,Yes,hr8393-117,L000590
House,117,2,Puerto Rico Status Act,2022-12-15,No,hr8393-117,L000590
House,117,2,Providing for consideration of the bill (H.R. 8393) the Puerto Rico Status Act,2022-12-15,Yes,hres1519-117,L000590
House,117,2,Billy’s Law,2022-12-14,Yes,s5230-117,L000590
House,117,2,Law Enforcement De-Escalation Training Act of 2022,2022-12-14,Yes,s4003-117,L000590
House,117,2,Preventing Organizational Conflicts of Interest in Federal Acquisition Act,2022-12-14,Yes,s3905-117,L000590
House,117,2,PRECIP Act,2022-12-14,Yes,hr1437-117,L000590
House,117,2,,2022-12-14,Yes,motion-117,L000590
House,117,2,"Providing for consideration of the bills H.R. 1948, S. 3905, and S. 4003; providing for consideration of the Senate amendment to the bill H.R. 1437; relating to consideration of the ...",2022-12-14,Yes,hres1518-117,L000590
House,117,2,"Providing for consideration of the bills H.R. 1948, S. 3905, and S. 4003; providing for consideration of the Senate amendment to the bill H.R. 1437; relating to consideration of the ...",2022-12-14,Not Voting,hres1518-117,L000590
House,117,2,Quantum Computing Cybersecurity Preparedness Act,2022-12-13,Yes,hr7535-117,L000590
House,117,2,Saline Lake Ecosystems in the Great Basin States Program Act,2022-12-12,Yes,s1466-117,L000590
House,117,2,Disaster Assistance for Rural Communities Act,2022-12-08,Yes,s1617-117,L000590
House,117,2,"Providing for the concurrence by the House in the Senate amendment to H.R. 7776, with an amendment",2022-12-08,Yes,hres1512-117,L000590
House,117,2,,2022-12-08,No,adjourn-117,L000590
House,117,2,Respect for Marriage Act,2022-12-08,Yes,hr8404-117,L000590
House,117,2,Respect for Marriage Act,2022-12-08,Yes,hr8404-117,L000590
House,117,2,"Providing for consideration of the Senate amendment to the bill (H.R. 8404) to repeal the Defense of Marriage Act and ensure respect for State regulation of marriage, and for other ...",2022-12-07,Yes,hres1510-117,L000590
House,117,2,Patents for Humanity Act,2022-12-06,Yes,hr5796-117,L000590
House,117,2,PROTECT Our Children Act,2022-12-06,Yes,s4834-117,L000590
House,117,2,Rural Opioid Abuse Prevention Act,2022-12-06,Yes,s2796-117,L000590
House,117,2,"To amend the Post-Katrina Emergency Management Reform Act of 2006 to repeal certain obsolete requirements, and for other purposes",2022-12-06,Yes,s3499-117,L000590
House,117,2,Community Disaster Resilience Zones Act,2022-12-06,Yes,s3875-117,L000590
House,117,2,SBA Cyber Awareness Act,2022-12-06,Yes,hr3462-117,L000590
House,117,2,Early Hearing Detection and Intervention Act,2022-12-06,Yes,s4052-117,L000590
House,117,2,,2022-12-06,Yes,motion-117,L000590
House,117,2,Veteran Service Recognition Act,2022-12-06,Yes,hr7946-117,L000590
House,117,2,Vicente Gonzalez of Texas Part C Amendment No. 1,2022-12-06,Yes,hr7946-117,L000590
House,117,2,Providing for consideration of the bill (H.R. 3648) the Eagle Act; providing for consideration of the bill (H.R. 7946) the Veteran Service Recognition Act; and for other purposes; and for ...,2022-12-06,Yes,hres1508-117,L000590
House,117,2,Jackie Walorski Maternal and Child Home Visiting Reauthorization Act of 2022,2022-12-02,Yes,hr8876-117,L000590
House,117,2,To remove the 4-year sunset from the Pro bono Work to Empower and Represent Act of 2018,2022-12-01,Yes,s3115-117,L000590
House,117,2,Protecting Firefighters from Adverse Substances Act,2022-12-01,Yes,s231-117,L000590
House,117,2,DOULA for VA Act of 2022,2022-12-01,Yes,hr2521-117,L000590
House,117,2,,2022-12-01,Yes,motion-117,L000590
House,117,2,,2022-12-01,Yes,motion-117,L000590
House,117,2,Uyghur Policy Act,2022-12-01,Yes,hr4785-117,L000590
House,117,2,Pregnant Women in Custody Act,2022-12-01,Yes,hr6878-117,L000590
House,117,2,One Stop Shop Community Reentry Program Act of 2021,2022-12-01,Yes,hr3372-117,L000590
House,117,2,Providing for a correction in the enrollment of H.J. Res. 100.,2022-11-30,Yes,hconres119-117,L000590
House,117,2,To provide for a resolution with respect to the unresolved disputes between certain railroads represented by the National Carriers’ Conference Committee of the National Railway Labor Conference and certain of ...,2022-11-30,Yes,hjres100-117,L000590
House,117,2,Providing for consideration of the bill (H.R. 3372); providing for consideration of the bill (H.R. 6878); providing for consideration of the bill (H.R. 8876); providing for consideration of the joint ...,2022-11-30,Yes,hres1499-117,L000590
House,117,2,Terry Technical Correction Act,2022-11-29,Yes,hr5455-117,L000590
House,117,2,Justice and Mental Health Collaboration Reauthorization Act of 2022,2022-11-29,Yes,s3846-117,L000590
House,117,2,Law Enforcement De-Escalation Training Act of 2022,2022-11-29,Yes,s4003-117,L000590
House,117,2,Lymphedema Treatment Act,2022-11-17,Yes,hr3630-117,L000590
House,117,2,Department of Veterans Affairs Information Technology Reform Act,2022-11-17,Yes,hr2250-117,L000590
House,117,2,Senator Johnny Isakson VA Regional Office Act,2022-11-17,Yes,s4359-117,L000590
House,117,2,"To designate the medical center of the Department of Veterans Affairs in metropolitan Atlanta, Georgia, as the “Joseph Maxwell Cleland Atlanta Department of Veterans Affairs Medical Center”",2022-11-17,Yes,s3369-117,L000590
House,117,2,,2022-11-17,Yes,motion-117,L000590
House,117,2,Speak Out Act,2022-11-16,Yes,s4524-117,L000590
House,117,2,"Providing for consideration of the bill S. 4524, the Speak Out Act, and for other purposes",2022-11-15,Yes,hres1464-117,L000590
House,117,2,PAST Act,2022-11-14,Yes,hr5441-117,L000590
House,117,2,Fairness for 9/11 Families Act,2022-09-30,Yes,hr8987-117,L000590
House,117,2,Affordable Insulin Now Act,2022-09-30,Yes,hr6833-117,L000590
House,117,2,Providing for consideration of the Senate amendment to the bill (H.R. 6833) Affordable Insulin Now Act and providing for consideration of the bill (H.R. 8987) Fairness for 9/11 Families Act,2022-09-30,Yes,hres1404-117,L000590
House,117,2,Providing for consideration of the Senate amendment to the bill (H.R. 6833) Affordable Insulin Now Act and providing for consideration of the bill (H.R. 8987) Fairness for 9/11 Families Act,2022-09-30,Yes,hres1404-117,L000590
House,117,2,,2022-09-29,Yes,motion-117,L000590
House,117,2,Millennium Challenge Corporation Eligibility Expansion Act,2022-09-29,Yes,hr8463-117,L000590
House,117,2,To modify and extend the Global Food Security Act of 2016.,2022-09-29,Yes,hr8446-117,L000590
House,117,2,Supporting Families of the Fallen Act,2022-09-29,Yes,s2794-117,L000590
House,117,2,Food Security for All Veterans Act,2022-09-29,Yes,hr8888-117,L000590
House,117,2,Preventing PFAS Runoff at Airports Act,2022-09-29,Yes,s3662-117,L000590
House,117,2,Global Aircraft Maintenance Safety Improvement Act,2022-09-29,Yes,hr7321-117,L000590
House,117,2,Visit America Act,2022-09-29,Yes,hr6965-117,L000590
House,117,2,Maximizing Outcomes through Better Investments in Lifesaving Equipment for (MOBILE) Health Care Act,2022-09-29,Yes,s958-117,L000590
House,117,2,AI Training Act,2022-09-29,Yes,s2551-117,L000590
House,117,2,End Human Trafficking in Government Contracts Act,2022-09-29,Yes,s3470-117,L000590
House,117,2,Chai Suthammanont Healthy Federal Workplaces Act,2022-09-29,Yes,hr8466-117,L000590
House,117,2,SBIR and STTR Extension Act,2022-09-29,Yes,s4900-117,L000590
House,117,2,Merger Filing Fee Modernization Act,2022-09-29,Yes,hr3843-117,L000590
House,117,2,Mental Health Matters Act,2022-09-29,Yes,hr7780-117,L000590
House,117,2,Mental Health Matters Act,2022-09-29,No,hr7780-117,L000590
House,117,2,To establish the National Center for the Advancement of Aviation.,2022-09-28,Yes,hr3482-117,L000590
House,117,2,Providing for consideration of the bill (H.R. 3843) Merger Filing Fee Modernization Act; providing for consideration of the bill (H.R. 7780) Mental Health Matters Act; and providing for consideration of ...,2022-09-28,Yes,hres1396-117,L000590
House,117,2,Providing for consideration of the bill (H.R. 3843) Merger Filing Fee Modernization Act; providing for consideration of the bill (H.R. 7780) Mental Health Matters Act; and providing for consideration of ...,2022-09-28,Yes,hres1396-117,L000590
House,117,2,Violent Incident Clearance and Technological Investigative Methods Act,2022-09-22,Yes,hr5768-117,L000590
House,117,2,Break the Cycle of Violence Act,2022-09-22,Yes,hr4118-117,L000590
House,117,2,Mental Health Justice Act of 2022,2022-09-22,Yes,hr8542-117,L000590
House,117,2,Invest to Protect Act,2022-09-22,Yes,hr6448-117,L000590
House,117,2,"Providing for consideration of H.R. 4118, the Break the Cycle of Violence Act; H.R. 5768, the Violent Incident Clearance and Technological Investigative Methods Act of 2022; H.R. 6448, the Invest ...",2022-09-22,Yes,hres1377-117,L000590
House,117,2,Presidential Election Reform Act,2022-09-21,Yes,hr8873-117,L000590
House,117,2,Joint Consolidation Loan Separation Act,2022-09-21,Yes,s1098-117,L000590
House,117,2,Joint Consolidation Loan Separation Act,2022-09-21,No,s1098-117,L000590
House,117,2,"Providing for consideration of the bill (H.R. 8873) to amend title 3, United States Code, to reform the process for the counting of electoral votes, and for other purposes",2022-09-21,Yes,hres1372-117,L000590
House,117,2,"Providing for consideration of the bill (H.R. 8873) to amend title 3, United States Code, to reform the process for the counting of electoral votes, and for other purposes",2022-09-21,Yes,hres1372-117,L000590
House,117,2,Blackwell School National Historic Site Act,2022-09-20,Yes,s2490-117,L000590
House,117,2,,2022-09-20,Yes,motion-117,L000590
House,117,2,"Providing for consideration of S. 1098, the Joint Consolidation Loan Separation Act; and for other purposes",2022-09-20,Yes,hres1361-117,L000590
House,117,2,"Providing for consideration of S. 1098, the Joint Consolidation Loan Separation Act; and for other purposes",2022-09-20,Yes,hres1361-117,L000590
House,117,2,Peace Corps Reauthorization Act,2022-09-19,Yes,hr1456-117,L000590
House,117,2,Bridging the Gap for New Americans Act,2022-09-19,Yes,s3157-117,L000590
House,117,2,United States Commission on International Religious Freedom Reauthorization Act,2022-09-19,Yes,s3895-117,L000590
House,117,2,Whistleblower Protection Improvement Act,2022-09-15,Yes,hr2988-117,L000590
House,117,2,Carolyn B. Maloney of New York Part C Amendment En Bloc,2022-09-15,Yes,hr2988-117,L000590
House,117,2,Ensuring a Fair and Accurate Census Act,2022-09-15,Yes,hr8326-117,L000590
House,117,2,Hice of Georgia Part E Amendment No. 2,2022-09-15,No,hr8326-117,L000590
House,117,2,Danny K. Davis of Illinois Part E Amendment En Bloc,2022-09-15,Yes,hr8326-117,L000590
House,117,2,Preventing a Patronage System Act,2022-09-15,Yes,hr302-117,L000590
House,117,2,Hice of Georgia Part A Amendment No. 1,2022-09-15,No,hr302-117,L000590
House,117,2,BRIGHT Act,2022-09-14,Yes,s442-117,L000590
House,117,2,CREW Act,2022-09-14,Yes,s2293-117,L000590
House,117,2,Expediting Disaster Recovery Act,2022-09-14,Yes,hr5774-117,L000590
House,117,2,National Aviation Preparedness Plan Act,2022-09-14,Yes,hr884-117,L000590
House,117,2,,2022-09-14,Yes,motion-117,L000590
House,117,2,Providing for consideration of the bill (H.R. 302) Preventing a Patronage System Act; providing for consideration of the bill (H.R. 2988) Whistleblower Protection Improvement Act; providing for consideration of the ...,2022-09-14,Yes,hres1339-117,L000590
House,117,2,Providing for consideration of the bill (H.R. 302) Preventing a Patronage System Act; providing for consideration of the bill (H.R. 2988) Whistleblower Protection Improvement Act; providing for consideration of the ...,2022-09-14,Yes,hres1339-117,L000590
House,117,2,Wildfire Recovery Act,2022-09-13,Yes,hr1066-117,L000590
House,117,2,"To amend section 1115 of title 31, United States Code, to amend the description of how performance goals are achieved, and for other purposes",2022-12-23,Yes,hr2617-117,L000579
House,117,2,,2022-12-23,No,adjourn-117,L000579
House,117,2,"Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to H.R. 2617, Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act; ...",2022-12-23,Yes,hres1531-117,L000579
House,117,2,Student Veteran Emergency Relief Act,2022-12-22,Yes,hr7939-117,L000579
House,117,2,Durbin Feeling Native American Languages Act of 2021,2022-12-22,Yes,s1402-117,L000579
House,117,2,Native American Langauge Resource Center Act of 2022,2022-12-22,Yes,s989-117,L000579
House,117,2,"To amend the Not Invisible Act of 2019 to extend, and provide additional support for, the activities of the Department of the Interior and the Department of Justice Joint Commission ...",2022-12-22,Yes,s5087-117,L000579
House,117,2,Hualapai Tribe Water Rights Settlement Act,2022-12-22,Yes,s4104-117,L000579
House,117,2,To authorize leases of up to 99 years for land held in trust for the Confederated Tribes of the Chehalis Reservation,2022-12-22,Yes,s3773-117,L000579
House,117,2,National Heritage Area Act,2022-12-22,Yes,s1942-117,L000579
House,117,2,Presidential Tax Filings and Audit Transparency Act,2022-12-22,Yes,hr9640-117,L000579
House,117,2,Colorado River Indian Tribes Water Resiliency Act,2022-12-21,Yes,s3308-117,L000579
House,117,2,"To amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to modify the enforceability date for certain provisions, and for other purposes",2022-12-21,Yes,s3168-117,L000579
House,117,2,Hazard Eligibility and Local Projects Act,2022-12-21,Yes,hr1917-117,L000579
House,117,2,Dr. Joanne Smith Memorial Rehabilitation Innovation Centers Act,2022-12-21,Yes,s2834-117,L000579
House,117,2,Respect for Child Survivors Act,2022-12-21,Yes,s4926-117,L000579
House,117,2,Energy Security and Lightering Independence Act,2022-12-21,Yes,s5168-117,L000579
House,117,2,Equal Pay for Team USA Act,2022-12-21,Yes,s2333-117,L000579
House,117,2,"Providing for consideration of H.R. 9640, to amend the Internal Revenue Code of 1986 to provide for examination and disclosure with respect to Presidential income tax returns; S. 1942, the ...",2022-12-21,Yes,hres1529-117,L000579
House,117,2,VA Employee Fairness Act,2022-12-15,Yes,hr1948-117,L000579
House,117,2,Puerto Rico Status Act,2022-12-15,Yes,hr8393-117,L000579
House,117,2,Puerto Rico Status Act,2022-12-15,No,hr8393-117,L000579
House,117,2,Providing for consideration of the bill (H.R. 8393) the Puerto Rico Status Act,2022-12-15,Yes,hres1519-117,L000579
House,117,2,Billy’s Law,2022-12-14,Yes,s5230-117,L000579
House,117,2,Law Enforcement De-Escalation Training Act of 2022,2022-12-14,Yes,s4003-117,L000579
House,117,2,Preventing Organizational Conflicts of Interest in Federal Acquisition Act,2022-12-14,Yes,s3905-117,L000579
House,117,2,PRECIP Act,2022-12-14,Yes,hr1437-117,L000579
House,117,2,,2022-12-14,Yes,motion-117,L000579
House,117,2,"Providing for consideration of the bills H.R. 1948, S. 3905, and S. 4003; providing for consideration of the Senate amendment to the bill H.R. 1437; relating to consideration of the ...",2022-12-14,Yes,hres1518-117,L000579
House,117,2,"Providing for consideration of the bills H.R. 1948, S. 3905, and S. 4003; providing for consideration of the Senate amendment to the bill H.R. 1437; relating to consideration of the ...",2022-12-14,Yes,hres1518-117,L000579
House,117,2,Quantum Computing Cybersecurity Preparedness Act,2022-12-13,Yes,hr7535-117,L000579
House,117,2,Saline Lake Ecosystems in the Great Basin States Program Act,2022-12-12,Yes,s1466-117,L000579
House,117,2,Disaster Assistance for Rural Communities Act,2022-12-08,Yes,s1617-117,L000579
